question_id,prompt,correct_answer,naive_answer,as_of_day,subject,domain
ambig_hw_13_38,"As of day 38, what is currently true about hw_13 in slow?",v7,v13,38,hw_13,slow
ambig_model_25_41,"As of day 41, what is currently true about model_25 in medium?",v21,v28,41,model_25,medium
ambig_spec_18_47,"As of day 47, what is currently true about spec_18 in slow?",v10,v16,47,spec_18,slow
ambig_pricing_19_34,"As of day 34, what is currently true about pricing_19 in medium?",v15,v22,34,pricing_19,medium
ambig_sts_13_25,"As of day 25, what is currently true about sts_13 in fast?",v6,v51,25,sts_13,fast
ambig_doc_11_39,"As of day 39, what is currently true about doc_11 in fast?",v1,v50,39,doc_11,fast
ambig_model_15_50,"As of day 50, what is currently true about model_15 in medium?",v17,v24,50,model_15,medium
ambig_sts_17_38,"As of day 38, what is currently true about sts_17 in fast?",v3,v51,38,sts_17,fast
ambig_incident_21_2,"As of day 2, what is currently true about incident_21 in fast?",v2,v39,2,incident_21,fast
ambig_inc_17_28,"As of day 28, what is currently true about inc_17 in fast?",v2,v43,28,inc_17,fast
ambig_hardware_4_23,"As of day 23, what is currently true about hardware_4 in slow?",v4,v14,23,hardware_4,slow
ambig_model_8_53,"As of day 53, what is currently true about model_8 in medium?",v20,v23,53,model_8,medium
ambig_model_28_29,"As of day 29, what is currently true about model_28 in medium?",v15,v32,29,model_28,medium
ambig_sts10_43,"As of day 43, what is currently true about sts10 in fast?",v1,v46,43,sts10,fast
ambig_hardware_23_40,"As of day 40, what is currently true about hardware_23 in slow?",v12,v17,40,hardware_23,slow
ambig_mdl_8_3,"As of day 3, what is currently true about mdl_8 in medium?",v1,v20,3,mdl_8,medium
ambig_status_23_34,"As of day 34, what is currently true about status_23 in fast?",v24,v43,34,status_23,fast
ambig_docs_11_28,"As of day 28, what is currently true about docs_11 in fast?",v16,v36,28,docs_11,fast
ambig_model_0_35,"As of day 35, what is currently true about model_0 in medium?",v8,v29,35,model_0,medium
ambig_pricing_12_28,"As of day 28, what is currently true about pricing_12 in medium?",v15,v27,28,pricing_12,medium
ambig_spec_9_45,"As of day 45, what is currently true about spec_9 in slow?",v5,v14,45,spec_9,slow
ambig_status_0_47,"As of day 47, what is currently true about status_0 in fast?",v32,v39,47,status_0,fast
ambig_status_25_3,"As of day 3, what is currently true about status_25 in fast?",v3,v48,3,status_25,fast
ambig_incident_10_3,"As of day 3, what is currently true about incident_10 in fast?",v2,v43,3,incident_10,fast
ambig_status_9_2,"As of day 2, what is currently true about status_9 in fast?",v1,v42,2,status_9,fast
ambig_docs_17_20,"As of day 20, what is currently true about docs_17 in fast?",v18,v48,20,docs_17,fast
ambig_docs_7_7,"As of day 7, what is currently true about docs_7 in fast?",v5,v40,7,docs_7,fast
ambig_doc_1_53,"As of day 53, what is currently true about doc_1 in fast?",v2,v50,53,doc_1,fast
ambig_sts_20_17,"As of day 17, what is currently true about sts_20 in fast?",v1,v50,17,sts_20,fast
ambig_spec_28_38,"As of day 38, what is currently true about spec_28 in slow?",v10,v16,38,spec_28,slow
ambig_hardware_1_18,"As of day 18, what is currently true about hardware_1 in slow?",v5,v18,18,hardware_1,slow
ambig_model_16_11,"As of day 11, what is currently true about model_16 in medium?",v4,v33,11,model_16,medium
ambig_mdl_6_36,"As of day 36, what is currently true about mdl_6 in medium?",v2,v21,36,mdl_6,medium
ambig_incident_11_51,"As of day 51, what is currently true about incident_11 in fast?",v29,v34,51,incident_11,fast
ambig_sts18_37,"As of day 37, what is currently true about sts18 in fast?",v1,v47,37,sts18,fast
ambig_model_2_19,"As of day 19, what is currently true about model_2 in medium?",v7,v19,19,model_2,medium
ambig_sts3_34,"As of day 34, what is currently true about sts3 in fast?",v1,v42,34,sts3,fast
ambig_hardware_15_21,"As of day 21, what is currently true about hardware_15 in slow?",v8,v18,21,hardware_15,slow
ambig_sts_8_1,"As of day 1, what is currently true about sts_8 in fast?",v1,v49,1,sts_8,fast
ambig_status_3_41,"As of day 41, what is currently true about status_3 in fast?",v29,v41,41,status_3,fast
ambig_incident_2_44,"As of day 44, what is currently true about incident_2 in fast?",v27,v39,44,incident_2,fast
ambig_incident_17_7,"As of day 7, what is currently true about incident_17 in fast?",v7,v39,7,incident_17,fast
ambig_inc_7_48,"As of day 48, what is currently true about inc_7 in fast?",v2,v48,48,inc_7,fast
ambig_api_0_26,"As of day 26, what is currently true about api_0 in medium?",v2,v20,26,api_0,medium
ambig_incident_15_19,"As of day 19, what is currently true about incident_15 in fast?",v15,v38,19,incident_15,fast
ambig_status_19_36,"As of day 36, what is currently true about status_19 in fast?",v25,v42,36,status_19,fast
ambig_sts_1_23,"As of day 23, what is currently true about sts_1 in fast?",v2,v52,23,sts_1,fast
ambig_pricing_3_16,"As of day 16, what is currently true about pricing_3 in medium?",v4,v28,16,pricing_3,medium
ambig_status_2_3,"As of day 3, what is currently true about status_2 in fast?",v3,v38,3,status_2,fast
ambig_model_8_50,"As of day 50, what is currently true about model_8 in medium?",v19,v23,50,model_8,medium
ambig_status_22_20,"As of day 20, what is currently true about status_22 in fast?",v11,v38,20,status_22,fast
ambig_mdl_12_49,"As of day 49, what is currently true about mdl_12 in medium?",v2,v20,49,mdl_12,medium
ambig_sts_4_7,"As of day 7, what is currently true about sts_4 in fast?",v1,v51,7,sts_4,fast
ambig_pricing_8_42,"As of day 42, what is currently true about pricing_8 in medium?",v19,v25,42,pricing_8,medium
ambig_sts_8_52,"As of day 52, what is currently true about sts_8 in fast?",v2,v49,52,sts_8,fast
ambig_doc_3_22,"As of day 22, what is currently true about doc_3 in fast?",v7,v50,22,doc_3,fast
ambig_status_6_19,"As of day 19, what is currently true about status_6 in fast?",v12,v39,19,status_6,fast
ambig_sts_8_31,"As of day 31, what is currently true about sts_8 in fast?",v2,v49,31,sts_8,fast
ambig_incident_23_32,"As of day 32, what is currently true about incident_23 in fast?",v17,v35,32,incident_23,fast
ambig_pricing_7_31,"As of day 31, what is currently true about pricing_7 in medium?",v12,v18,31,pricing_7,medium
ambig_pricing_4_23,"As of day 23, what is currently true about pricing_4 in medium?",v13,v28,23,pricing_4,medium
ambig_model_13_43,"As of day 43, what is currently true about model_13 in medium?",v20,v28,43,model_13,medium
ambig_sts2_49,"As of day 49, what is currently true about sts2 in fast?",v1,v43,49,sts2,fast
ambig_incident_0_34,"As of day 34, what is currently true about incident_0 in fast?",v16,v28,34,incident_0,fast
ambig_doc_17_46,"As of day 46, what is currently true about doc_17 in fast?",v3,v43,46,doc_17,fast
ambig_incident_1_43,"As of day 43, what is currently true about incident_1 in fast?",v26,v35,43,incident_1,fast
ambig_mdl_0_49,"As of day 49, what is currently true about mdl_0 in medium?",v1,v20,49,mdl_0,medium
ambig_inc_19_2,"As of day 2, what is currently true about inc_19 in fast?",v1,v46,2,inc_19,fast
ambig_incident_2_24,"As of day 24, what is currently true about incident_2 in fast?",v17,v39,24,incident_2,fast
ambig_doc_12_18,"As of day 18, what is currently true about doc_12 in fast?",v2,v45,18,doc_12,fast
ambig_model_0_53,"As of day 53, what is currently true about model_0 in medium?",v26,v29,53,model_0,medium
ambig_inc_3_46,"As of day 46, what is currently true about inc_3 in fast?",v3,v46,46,inc_3,fast
ambig_sts_1_39,"As of day 39, what is currently true about sts_1 in fast?",v2,v52,39,sts_1,fast
ambig_status_14_10,"As of day 10, what is currently true about status_14 in fast?",v9,v40,10,status_14,fast
ambig_status_26_23,"As of day 23, what is currently true about status_26 in fast?",v16,v48,23,status_26,fast
ambig_status_13_11,"As of day 11, what is currently true about status_13 in fast?",v3,v50,11,status_13,fast
ambig_status_0_4,"As of day 4, what is currently true about status_0 in fast?",v2,v39,4,status_0,fast
ambig_status_2_38,"As of day 38, what is currently true about status_2 in fast?",v27,v38,38,status_2,fast
ambig_inc_7_36,"As of day 36, what is currently true about inc_7 in fast?",v2,v48,36,inc_7,fast
ambig_mdl_8_5,"As of day 5, what is currently true about mdl_8 in medium?",v1,v20,5,mdl_8,medium
ambig_doc_14_48,"As of day 48, what is currently true about doc_14 in fast?",v1,v41,48,doc_14,fast
ambig_doc_15_31,"As of day 31, what is currently true about doc_15 in fast?",v6,v49,31,doc_15,fast
ambig_doc_19_48,"As of day 48, what is currently true about doc_19 in fast?",v3,v45,48,doc_19,fast
ambig_sts_1_21,"As of day 21, what is currently true about sts_1 in fast?",v2,v52,21,sts_1,fast
ambig_hw7_1,"As of day 1, what is currently true about hw7 in slow?",v1,v9,1,hw7,slow
ambig_sts_14_17,"As of day 17, what is currently true about sts_14 in fast?",v6,v51,17,sts_14,fast
ambig_inc_12_21,"As of day 21, what is currently true about inc_12 in fast?",v1,v54,21,inc_12,fast
ambig_model_0_12,"As of day 12, what is currently true about model_0 in medium?",v3,v29,12,model_0,medium
ambig_spec_10_54,"As of day 54, what is currently true about spec_10 in slow?",v6,v18,54,spec_10,slow
ambig_incident_21_30,"As of day 30, what is currently true about incident_21 in fast?",v25,v39,30,incident_21,fast
ambig_sts_13_57,"As of day 57, what is currently true about sts_13 in fast?",v6,v51,57,sts_13,fast
ambig_inc_10_45,"As of day 45, what is currently true about inc_10 in fast?",v4,v50,45,inc_10,fast
ambig_doc_8_8,"As of day 8, what is currently true about doc_8 in fast?",v6,v50,8,doc_8,fast
ambig_model_24_15,"As of day 15, what is currently true about model_24 in medium?",v7,v27,15,model_24,medium
ambig_model_9_25,"As of day 25, what is currently true about model_9 in medium?",v6,v22,25,model_9,medium
ambig_model_28_59,"As of day 59, what is currently true about model_28 in medium?",v31,v32,59,model_28,medium
ambig_api_9_54,"As of day 54, what is currently true about api_9 in medium?",v1,v19,54,api_9,medium
ambig_docs_19_7,"As of day 7, what is currently true about docs_19 in fast?",v5,v37,7,docs_19,fast
ambig_spec_1_26,"As of day 26, what is currently true about spec_1 in slow?",v2,v19,26,spec_1,slow
ambig_api2_22,"As of day 22, what is currently true about api2 in medium?",v1,v22,22,api2,medium
ambig_inc_12_27,"As of day 27, what is currently true about inc_12 in fast?",v1,v54,27,inc_12,fast
ambig_status_22_49,"As of day 49, what is currently true about status_22 in fast?",v39,v38,49,status_22,fast
ambig_status_18_55,"As of day 55, what is currently true about status_18 in fast?",v36,v41,55,status_18,fast
ambig_api_15_8,"As of day 8, what is currently true about api_15 in medium?",v4,v29,8,api_15,medium
ambig_sts_11_37,"As of day 37, what is currently true about sts_11 in fast?",v11,v50,37,sts_11,fast
ambig_doc_15_42,"As of day 42, what is currently true about doc_15 in fast?",v6,v49,42,doc_15,fast
ambig_incident_16_33,"As of day 33, what is currently true about incident_16 in fast?",v18,v35,33,incident_16,fast
ambig_hardware_9_25,"As of day 25, what is currently true about hardware_9 in slow?",v8,v18,25,hardware_9,slow
ambig_status_21_32,"As of day 32, what is currently true about status_21 in fast?",v22,v48,32,status_21,fast
ambig_incident_13_21,"As of day 21, what is currently true about incident_13 in fast?",v12,v44,21,incident_13,fast
ambig_api_9_59,"As of day 59, what is currently true about api_9 in medium?",v1,v19,59,api_9,medium
ambig_sts5_18,"As of day 18, what is currently true about sts5 in fast?",v1,v44,18,sts5,fast
ambig_docs_6_42,"As of day 42, what is currently true about docs_6 in fast?",v21,v28,42,docs_6,fast
ambig_spec_16_18,"As of day 18, what is currently true about spec_16 in slow?",v4,v18,18,spec_16,slow
ambig_api_25_58,"As of day 58, what is currently true about api_25 in medium?",v24,v25,58,api_25,medium
ambig_spec_9_31,"As of day 31, what is currently true about spec_9 in slow?",v5,v14,31,spec_9,slow
ambig_hardware_18_42,"As of day 42, what is currently true about hardware_18 in slow?",v13,v20,42,hardware_18,slow
ambig_api4_4,"As of day 4, what is currently true about api4 in medium?",v1,v20,4,api4,medium
ambig_sts15_54,"As of day 54, what is currently true about sts15 in fast?",v1,v51,54,sts15,fast
ambig_incident_0_40,"As of day 40, what is currently true about incident_0 in fast?",v20,v28,40,incident_0,fast
ambig_hardware_13_56,"As of day 56, what is currently true about hardware_13 in slow?",v13,v14,56,hardware_13,slow
ambig_sts_13_29,"As of day 29, what is currently true about sts_13 in fast?",v6,v51,29,sts_13,fast
ambig_inc_7_25,"As of day 25, what is currently true about inc_7 in fast?",v2,v48,25,inc_7,fast
ambig_docs_13_19,"As of day 19, what is currently true about docs_13 in fast?",v12,v42,19,docs_13,fast
ambig_sts2_30,"As of day 30, what is currently true about sts2 in fast?",v1,v43,30,sts2,fast
ambig_api_18_41,"As of day 41, what is currently true about api_18 in medium?",v20,v29,41,api_18,medium
ambig_status_12_1,"As of day 1, what is currently true about status_12 in fast?",v1,v35,1,status_12,fast
ambig_doc_10_50,"As of day 50, what is currently true about doc_10 in fast?",v6,v50,50,doc_10,fast
ambig_sts_22_27,"As of day 27, what is currently true about sts_22 in fast?",v2,v48,27,sts_22,fast
ambig_prc_4_19,"As of day 19, what is currently true about prc_4 in medium?",v2,v18,19,prc_4,medium
ambig_model_8_28,"As of day 28, what is currently true about model_8 in medium?",v11,v23,28,model_8,medium
ambig_pricing_4_46,"As of day 46, what is currently true about pricing_4 in medium?",v21,v28,46,pricing_4,medium
ambig_sts_11_6,"As of day 6, what is currently true about sts_11 in fast?",v5,v50,6,sts_11,fast
ambig_status_18_17,"As of day 17, what is currently true about status_18 in fast?",v10,v41,17,status_18,fast
ambig_sts_14_50,"As of day 50, what is currently true about sts_14 in fast?",v6,v51,50,sts_14,fast
ambig_status_27_43,"As of day 43, what is currently true about status_27 in fast?",v33,v45,43,status_27,fast
ambig_incident_6_8,"As of day 8, what is currently true about incident_6 in fast?",v4,v38,8,incident_6,fast
ambig_api_24_16,"As of day 16, what is currently true about api_24 in medium?",v6,v26,16,api_24,medium
ambig_docs_9_28,"As of day 28, what is currently true about docs_9 in fast?",v18,v36,28,docs_9,fast
ambig_inc_1_23,"As of day 23, what is currently true about inc_1 in fast?",v1,v50,23,inc_1,fast
ambig_docs_3_46,"As of day 46, what is currently true about docs_3 in fast?",v33,v42,46,docs_3,fast
ambig_spec_3_28,"As of day 28, what is currently true about spec_3 in slow?",v2,v7,28,spec_3,slow
ambig_inc_6_53,"As of day 53, what is currently true about inc_6 in fast?",v2,v52,53,inc_6,fast
ambig_inc_2_41,"As of day 41, what is currently true about inc_2 in fast?",v15,v49,41,inc_2,fast
ambig_pricing_0_13,"As of day 13, what is currently true about pricing_0 in medium?",v4,v23,13,pricing_0,medium
ambig_inc_10_4,"As of day 4, what is currently true about inc_10 in fast?",v4,v50,4,inc_10,fast
ambig_spec_6_11,"As of day 11, what is currently true about spec_6 in slow?",v2,v10,11,spec_6,slow
ambig_api_22_1,"As of day 1, what is currently true about api_22 in medium?",v1,v24,1,api_22,medium
ambig_hardware_2_51,"As of day 51, what is currently true about hardware_2 in slow?",v11,v13,51,hardware_2,slow
ambig_status_28_21,"As of day 21, what is currently true about status_28 in fast?",v16,v47,21,status_28,fast
